Date,ID,n_adults,n_children,weekend_nights,week_nights,meal_plan,car_parking_space,room_type,lead_time,market_segment,repeated_guest,previous_cancellations,previous_bookings_Not Cancelled,avg_room_price,special_requests,status
2018-02-04,INN02776,1,0,0,3,Meal Plan 1,0,Room_Type 1,22,Online,0,0,0,82.33,0,Cancelled
2018-06-03,INN02777,2,0,1,2,Meal Plan 1,0,Room_Type 1,191,Online,0,0,0,132,0,Cancelled
2018-10-05,INN02778,2,0,0,4,Not Selected,0,Room_Type 1,174,Online,0,0,0,98.1,2,Not Cancelled
2018-09-15,INN02779,2,0,0,3,Meal Plan 1,0,Room_Type 1,232,Offline,0,0,0,80.75,0,Not Cancelled
2018-04-28,INN02780,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Offline,0,0,0,45,2,Not Cancelled
2017-10-17,INN02781,1,0,0,1,Meal Plan 1,0,Room_Type 1,289,Online,0,0,0,0,0,Cancelled
2018-08-19,INN02782,2,0,0,1,Meal Plan 1,1,Room_Type 4,6,Online,0,0,0,154,1,Not Cancelled
2017-09-21,INN02783,2,0,1,1,Meal Plan 1,0,Room_Type 1,60,Offline,0,0,0,65,0,Not Cancelled
2018-11-02,INN02784,2,0,1,4,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,115.6,1,Not Cancelled
2018-06-24,INN02785,1,0,1,2,Meal Plan 1,0,Room_Type 1,265,Offline,0,0,0,83.33,0,Not Cancelled
2017-12-29,INN02786,2,0,0,3,Meal Plan 1,0,Room_Type 1,146,Offline,0,0,0,85,0,Not Cancelled
2018-05-19,INN02787,2,0,1,3,Meal Plan 1,0,Room_Type 1,100,Online,0,0,0,136,1,Not Cancelled
2017-10-19,INN02788,1,0,1,1,Meal Plan 1,0,Room_Type 1,13,Corporate,0,0,0,65,0,Not Cancelled
2018-09-13,INN02789,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,Online,0,0,0,115,1,Cancelled
2018-09-03,INN02790,2,1,2,2,Meal Plan 1,0,Room_Type 1,94,Offline,0,0,0,102.68,0,Not Cancelled
2018-11-25,INN02791,2,1,0,2,Meal Plan 1,0,Room_Type 6,2,Offline,0,0,0,153.8,0,Not Cancelled
2018-04-23,INN02792,2,0,2,1,Meal Plan 1,0,Room_Type 4,31,Offline,0,0,0,87.04,0,Not Cancelled
2018-07-11,INN02793,2,2,2,5,Meal Plan 2,0,Room_Type 6,148,Online,0,0,0,217.11,0,Cancelled
2017-08-04,INN02794,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,Corporate,0,0,0,65,0,Cancelled
2018-12-26,INN02795,2,0,2,5,Meal Plan 2,0,Room_Type 4,271,Online,0,0,0,144.63,1,Cancelled
2017-11-13,INN02796,2,0,0,2,Meal Plan 1,0,Room_Type 1,79,Offline,0,0,0,75,0,Not Cancelled
2018-05-25,INN02797,2,0,0,4,Meal Plan 1,0,Room_Type 4,101,Online,0,0,0,132.6,0,Not Cancelled
2018-04-25,INN02798,2,0,1,0,Meal Plan 1,0,Room_Type 1,68,Online,0,0,0,114.5,1,Not Cancelled
2018-05-15,INN02799,2,1,2,3,Meal Plan 1,0,Room_Type 4,126,Online,0,0,0,125.45,2,Not Cancelled
2018-05-06,INN02800,2,0,2,2,Meal Plan 1,0,Room_Type 7,16,Online,0,0,0,194.58,2,Not Cancelled
2017-12-17,INN02801,2,0,0,2,Meal Plan 1,0,Room_Type 4,5,Offline,0,0,0,69,0,Not Cancelled
2018-09-25,INN02802,2,0,2,1,Not Selected,0,Room_Type 1,156,Online,0,0,0,116.1,0,Cancelled
2018-04-11,INN02803,2,0,1,3,Meal Plan 1,0,Room_Type 1,61,Online,0,0,0,76.58,0,Cancelled
2018-02-06,INN02804,1,0,0,1,Meal Plan 1,0,Room_Type 5,16,Corporate,0,0,0,86,0,Not Cancelled
2018-01-19,INN02805,1,0,0,2,Meal Plan 1,0,Room_Type 1,151,Offline,0,0,0,70,0,Not Cancelled
2018-08-24,INN02806,3,0,0,4,Meal Plan 1,0,Room_Type 4,104,Online,0,0,0,150.3,0,Cancelled
2018-10-07,INN02807,1,0,1,2,Meal Plan 1,0,Room_Type 1,106,Online,0,0,0,113.4,2,Not Cancelled
2018-01-22,INN02808,2,0,0,2,Meal Plan 1,1,Room_Type 1,2,Online,0,0,0,98,1,Not Cancelled
2018-08-22,INN02809,3,0,1,2,Meal Plan 1,0,Room_Type 4,147,Online,0,0,0,137.7,0,Cancelled
2018-03-25,INN02810,2,0,1,2,Meal Plan 1,0,Room_Type 1,78,Online,0,0,0,100,0,Cancelled
2018-06-20,INN02811,2,0,1,0,Meal Plan 1,1,Room_Type 4,3,Complementary,0,0,0,0,3,Not Cancelled
2017-10-11,INN02812,1,0,2,2,Meal Plan 1,0,Room_Type 1,31,Online,0,0,0,94.5,2,Not Cancelled
2018-08-11,INN02813,2,0,0,1,Meal Plan 1,0,Room_Type 1,59,Online,0,0,0,144.9,1,Not Cancelled
2018-06-09,INN02814,2,0,1,3,Meal Plan 1,0,Room_Type 4,7,Online,0,0,0,151,1,Not Cancelled
2018-04-07,INN02815,3,0,1,3,Meal Plan 1,0,Room_Type 4,15,Online,0,0,0,148.5,2,Not Cancelled
2018-04-18,INN02816,2,0,1,3,Not Selected,0,Room_Type 1,104,Online,0,0,0,72.25,1,Cancelled
2018-08-09,INN02817,2,0,0,3,Meal Plan 1,0,Room_Type 1,63,Online,0,0,0,144.1,0,Not Cancelled
2018-07-13,INN02818,2,0,0,4,Not Selected,0,Room_Type 1,134,Online,0,0,0,89.25,0,Not Cancelled
2018-10-14,INN02819,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,Online,0,0,0,115,1,Cancelled
2018-06-24,INN02820,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,Offline,0,0,0,95,0,Not Cancelled
2018-12-13,INN02821,1,0,0,2,Meal Plan 1,0,Room_Type 1,50,Offline,1,0,2,67.5,1,Not Cancelled
2018-10-15,INN02822,1,0,2,1,Meal Plan 1,0,Room_Type 1,163,Online,0,0,0,115,0,Cancelled
2018-06-02,INN02823,2,0,0,2,Meal Plan 1,0,Room_Type 1,30,Offline,0,0,0,140,0,Not Cancelled
2018-06-15,INN02824,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,Online,0,0,0,130,0,Cancelled
2018-09-20,INN02825,2,2,2,5,Meal Plan 1,0,Room_Type 6,279,Online,0,0,0,177.3,0,Cancelled
2018-12-29,INN02826,2,0,2,3,Not Selected,0,Room_Type 1,308,Online,0,0,0,71.91,0,Cancelled
2018-04-06,INN02827,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,Online,0,0,0,75,0,Cancelled
2018-10-29,INN02828,2,0,2,2,Meal Plan 1,0,Room_Type 1,9,Online,0,0,0,137.63,1,Not Cancelled
2017-09-20,INN02829,2,0,2,3,Not Selected,0,Room_Type 1,1,Online,0,0,0,102.41,0,Not Cancelled
2018-09-29,INN02830,2,0,0,3,Meal Plan 1,0,Room_Type 1,193,Online,0,0,0,93.09,1,Cancelled
2018-04-01,INN02831,3,0,0,2,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,90.47,1,Not Cancelled
2018-05-10,INN02832,1,0,0,3,Meal Plan 2,0,Room_Type 1,71,Offline,0,0,0,98,0,Not Cancelled
2018-06-09,INN02833,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,Offline,0,0,0,120,0,Not Cancelled
2018-09-26,INN02834,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,Online,0,0,0,107,0,Cancelled
2018-03-21,INN02835,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,Corporate,1,0,6,65,1,Not Cancelled
2018-12-17,INN02836,1,0,2,1,Not Selected,0,Room_Type 1,89,Online,0,0,0,79.2,2,Not Cancelled
2018-06-27,INN02837,2,0,1,3,Meal Plan 1,0,Room_Type 1,39,Online,0,0,0,113.4,0,Cancelled
2017-09-07,INN02838,2,2,1,3,Meal Plan 1,0,Room_Type 6,10,Online,0,0,0,159.75,1,Not Cancelled
2018-09-15,INN02839,2,0,1,3,Meal Plan 1,0,Room_Type 4,80,Online,0,0,0,168.3,0,Not Cancelled
2018-12-16,INN02840,2,0,1,2,Meal Plan 1,0,Room_Type 4,185,Online,0,0,0,103.5,0,Not Cancelled
2018-12-01,INN02841,2,0,0,2,Meal Plan 1,0,Room_Type 1,88,Online,0,0,0,93.6,0,Cancelled
2017-12-17,INN02842,2,0,0,2,Not Selected,0,Room_Type 1,2,Online,0,0,0,63.75,1,Not Cancelled
2018-04-04,INN02843,2,0,1,1,Not Selected,0,Room_Type 1,1,Online,0,0,0,89,1,Not Cancelled
2017-11-14,INN02844,2,0,0,1,Meal Plan 1,0,Room_Type 1,32,Online,0,0,0,96.3,3,Not Cancelled
2018-04-08,INN02845,2,0,1,2,Meal Plan 1,1,Room_Type 1,9,Online,0,0,0,125.33,1,Not Cancelled
2018-09-22,INN02846,3,0,0,3,Meal Plan 1,0,Room_Type 4,198,Online,0,0,0,159.3,3,Not Cancelled
2018-11-15,INN02847,2,0,2,5,Not Selected,0,Room_Type 1,39,Online,0,0,0,74.8,1,Cancelled
2018-09-27,INN02848,2,0,0,4,Meal Plan 1,0,Room_Type 1,98,Offline,0,0,0,95,1,Not Cancelled
2017-10-06,INN02849,2,0,0,5,Meal Plan 1,0,Room_Type 1,92,Online,0,0,0,89.25,1,Not Cancelled
2018-09-09,INN02850,2,0,1,2,Meal Plan 2,0,Room_Type 1,38,Online,0,0,0,170.1,1,Not Cancelled
2018-06-22,INN02851,2,0,0,2,Meal Plan 1,0,Room_Type 1,19,Corporate,0,0,0,100,0,Cancelled
2018-01-02,INN02852,1,0,2,3,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,88,0,Not Cancelled
2018-07-03,INN02853,1,0,2,0,Meal Plan 2,0,Room_Type 1,132,Online,0,0,0,90.9,1,Not Cancelled
2018-11-22,INN02854,2,0,0,5,Not Selected,0,Room_Type 1,273,Online,0,0,0,63.75,0,Cancelled
2017-10-22,INN02855,1,0,0,3,Meal Plan 1,0,Room_Type 1,45,Online,0,0,0,85.5,2,Not Cancelled
2018-05-13,INN02856,3,0,0,1,Meal Plan 1,0,Room_Type 4,7,Online,0,0,0,215,2,Not Cancelled
2018-05-16,INN02857,2,0,1,2,Meal Plan 1,0,Room_Type 1,132,Online,0,0,0,105.3,1,Not Cancelled
2017-10-17,INN02858,2,0,2,1,Meal Plan 1,0,Room_Type 1,221,Offline,0,0,0,65,0,Not Cancelled
2018-02-10,INN02859,2,0,0,3,Meal Plan 1,0,Room_Type 2,119,Online,0,0,0,81,1,Cancelled
2018-10-15,INN02860,2,0,2,1,Meal Plan 1,0,Room_Type 1,31,Offline,0,0,0,85,0,Not Cancelled
2018-05-21,INN02861,2,0,2,3,Meal Plan 1,0,Room_Type 1,87,Online,0,0,0,119.85,1,Not Cancelled
2018-05-25,INN02862,2,0,1,4,Meal Plan 1,0,Room_Type 4,73,Online,0,0,0,129.96,1,Not Cancelled
2018-10-09,INN02863,2,1,2,0,Meal Plan 1,0,Room_Type 4,124,Online,0,0,0,135,0,Cancelled
2018-09-02,INN02864,3,0,2,3,Meal Plan 1,0,Room_Type 4,54,Online,0,0,0,139.86,0,Cancelled
2018-07-03,INN02865,2,2,2,3,Meal Plan 1,0,Room_Type 6,169,Online,0,0,0,158.95,1,Cancelled
2018-10-02,INN02866,2,1,2,0,Not Selected,0,Room_Type 1,11,Online,0,0,0,135,3,Not Cancelled
2018-10-23,INN02867,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,Online,0,0,0,115,1,Cancelled
2018-09-02,INN02868,2,0,0,1,Meal Plan 1,0,Room_Type 1,38,Online,0,0,0,109.8,0,Not Cancelled
2018-02-28,INN02869,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,60,0,Cancelled
2018-11-18,INN02870,2,0,0,2,Meal Plan 1,0,Room_Type 1,301,Online,0,0,0,52,0,Cancelled
2018-04-19,INN02871,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,Online,0,0,0,115,0,Cancelled
2018-11-01,INN02872,2,0,0,4,Not Selected,0,Room_Type 1,10,Online,0,0,0,102,0,Cancelled
2018-05-09,INN02873,2,0,1,3,Meal Plan 2,0,Room_Type 1,66,Online,0,0,0,152.15,1,Not Cancelled
2018-12-10,INN02874,0,2,0,1,Meal Plan 1,0,Room_Type 2,9,Complementary,0,0,0,0,1,Not Cancelled
2018-07-16,INN02875,2,0,2,5,Not Selected,0,Room_Type 1,210,Online,0,0,0,87.18,1,Not Cancelled
2018-11-18,INN02876,2,0,0,2,Meal Plan 1,0,Room_Type 1,115,Online,0,0,0,90,1,Cancelled
2018-05-04,INN02877,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,Offline,0,0,0,85,0,Not Cancelled
2017-09-07,INN02878,2,0,1,3,Meal Plan 1,0,Room_Type 1,28,Online,0,0,0,125.4,1,Not Cancelled
2017-08-18,INN02879,1,0,0,2,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,80,2,Not Cancelled
2018-11-10,INN02880,2,0,0,3,Meal Plan 1,0,Room_Type 1,50,Online,0,0,0,126.3,2,Not Cancelled
2018-08-29,INN02881,2,0,2,5,Meal Plan 1,0,Room_Type 4,51,Online,0,0,0,123.3,0,Not Cancelled
2018-10-06,INN02882,2,0,1,3,Meal Plan 1,0,Room_Type 1,85,Offline,0,0,0,85,1,Not Cancelled
2018-07-18,INN02883,2,0,1,3,Meal Plan 2,0,Room_Type 1,87,Online,0,0,0,141.75,1,Cancelled
2018-10-13,INN02884,2,0,0,3,Meal Plan 1,0,Room_Type 4,261,Offline,0,0,0,90.95,2,Not Cancelled
2018-12-30,INN02885,2,0,1,2,Meal Plan 1,0,Room_Type 1,207,Offline,0,0,0,161.67,0,Not Cancelled
2018-02-07,INN02886,2,0,2,5,Not Selected,0,Room_Type 1,14,Online,0,0,0,81,1,Not Cancelled
2018-11-11,INN02887,2,0,1,2,Not Selected,0,Room_Type 1,61,Online,0,0,0,88,1,Not Cancelled
2018-11-26,INN02888,2,0,2,1,Meal Plan 1,0,Room_Type 1,36,Offline,0,0,0,72,0,Not Cancelled
2018-09-15,INN02889,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,Online,0,0,0,120,0,Cancelled
2017-12-22,INN02890,2,0,0,5,Meal Plan 1,1,Room_Type 2,5,Complementary,0,0,0,1.6,0,Not Cancelled
2018-01-15,INN02891,2,0,0,2,Meal Plan 1,0,Room_Type 6,30,Online,0,0,0,75.15,1,Not Cancelled
2018-08-29,INN02892,2,0,1,3,Meal Plan 1,0,Room_Type 1,28,Online,0,0,0,90.98,0,Not Cancelled
2018-08-05,INN02893,2,0,0,1,Meal Plan 1,0,Room_Type 1,146,Offline,0,0,0,81.25,1,Not Cancelled
2018-12-19,INN02894,2,0,1,2,Meal Plan 2,0,Room_Type 1,39,Offline,0,0,0,102,0,Not Cancelled
2017-07-11,INN02895,2,0,2,1,Meal Plan 2,0,Room_Type 1,96,Online,0,0,0,94.5,0,Cancelled
2018-05-19,INN02896,2,0,0,2,Meal Plan 1,0,Room_Type 4,29,Offline,0,0,0,111.5,1,Not Cancelled
2018-03-20,INN02897,2,0,2,2,Meal Plan 1,0,Room_Type 4,77,Online,0,0,0,90.95,0,Not Cancelled
2018-11-11,INN02898,2,0,0,2,Meal Plan 1,0,Room_Type 1,46,Offline,0,0,0,75,0,Not Cancelled
2017-08-07,INN02899,2,2,0,2,Not Selected,0,Room_Type 6,0,Online,0,0,0,153,1,Not Cancelled
2017-09-16,INN02900,2,0,0,2,Not Selected,0,Room_Type 4,15,Online,0,0,0,115,2,Not Cancelled
2018-04-20,INN02901,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,Online,0,0,0,62.8,0,Cancelled
2018-06-19,INN02902,2,0,2,1,Meal Plan 1,0,Room_Type 4,34,Online,0,0,0,122.4,0,Cancelled
2018-07-12,INN02903,2,0,0,4,Meal Plan 1,0,Room_Type 2,214,Online,0,0,0,81.5,1,Cancelled
2017-11-02,INN02904,2,0,1,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,104,1,Not Cancelled
2018-10-04,INN02905,2,0,0,5,Meal Plan 1,0,Room_Type 4,41,Online,0,0,0,139.5,2,Not Cancelled
2018-01-19,INN02906,1,0,0,2,Meal Plan 1,0,Room_Type 1,151,Offline,0,0,0,71,0,Not Cancelled
2018-11-05,INN02907,1,0,2,4,Meal Plan 1,0,Room_Type 1,15,Online,0,0,0,107.99,1,Not Cancelled
2018-06-11,INN02908,2,0,2,2,Not Selected,0,Room_Type 1,122,Online,0,0,0,109.65,0,Not Cancelled
2018-01-24,INN02909,2,0,2,1,Meal Plan 1,0,Room_Type 1,15,Online,0,0,0,68.99,1,Not Cancelled
2018-06-29,INN02910,2,0,0,2,Meal Plan 1,0,Room_Type 4,36,Online,0,0,0,133.1,0,Not Cancelled
2018-11-17,INN02911,2,0,1,3,Meal Plan 1,0,Room_Type 1,29,Online,0,0,0,89.9,1,Not Cancelled
2017-08-14,INN02912,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,Offline,0,0,0,101.5,0,Not Cancelled
2018-03-25,INN02913,2,0,1,2,Meal Plan 1,0,Room_Type 4,89,Online,0,0,0,105.3,1,Cancelled
2018-12-10,INN02914,1,0,1,1,Meal Plan 1,0,Room_Type 1,89,Online,0,0,0,96,2,Not Cancelled
2018-07-29,INN02915,2,0,1,2,Meal Plan 1,0,Room_Type 4,132,Online,0,0,0,124.8,1,Not Cancelled
2017-09-29,INN02916,2,0,0,2,Meal Plan 1,0,Room_Type 1,68,Offline,0,0,0,48,0,Not Cancelled
2018-06-18,INN02917,2,0,1,1,Meal Plan 1,0,Room_Type 4,44,Offline,0,0,0,96.3,0,Not Cancelled
2018-01-28,INN02918,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,92,1,Not Cancelled
2018-05-10,INN02919,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,84,0,Cancelled
2018-10-21,INN02920,2,0,0,2,Meal Plan 1,0,Room_Type 1,26,Online,0,0,0,139,1,Not Cancelled
2018-08-09,INN02921,2,0,0,5,Meal Plan 1,0,Room_Type 4,120,Online,0,0,0,127.8,1,Not Cancelled
2018-09-23,INN02922,2,0,1,2,Meal Plan 1,0,Room_Type 1,19,Online,0,0,0,139,1,Not Cancelled
2017-08-21,INN02923,2,0,2,3,Meal Plan 1,1,Room_Type 1,207,Online,0,0,0,76.5,2,Not Cancelled
2017-07-17,INN02924,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,Online,0,0,0,109,0,Cancelled
2017-08-14,INN02925,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,Offline,0,0,0,101.5,0,Not Cancelled
2018-10-16,INN02926,2,0,1,0,Meal Plan 1,0,Room_Type 1,286,Online,0,0,0,90,0,Cancelled
2018-03-03,INN02927,2,0,0,3,Meal Plan 1,0,Room_Type 1,45,Online,0,0,0,78.3,0,Cancelled
2018-10-04,INN02928,2,0,0,2,Meal Plan 2,0,Room_Type 1,11,Complementary,1,1,1,0,0,Not Cancelled
2017-07-17,INN02929,1,0,0,2,Meal Plan 2,0,Room_Type 1,273,Offline,0,0,0,87,0,Not Cancelled
2018-07-13,INN02930,2,0,0,3,Meal Plan 1,0,Room_Type 1,101,Online,0,0,0,105.3,0,Cancelled
2018-08-10,INN02931,2,0,0,4,Meal Plan 1,0,Room_Type 1,178,Online,0,0,0,99.45,2,Not Cancelled
2018-09-15,INN02932,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,Online,0,0,0,120,0,Cancelled
2018-09-30,INN02933,2,0,1,2,Meal Plan 1,0,Room_Type 1,267,Online,0,0,0,95,0,Cancelled
2018-11-04,INN02934,2,0,0,0,Meal Plan 1,0,Room_Type 1,274,Online,0,0,0,0,2,Not Cancelled
2018-05-17,INN02935,1,0,0,3,Meal Plan 1,0,Room_Type 1,74,Online,0,0,0,126.9,0,Not Cancelled
2018-04-08,INN02936,2,0,2,3,Meal Plan 1,0,Room_Type 1,268,Online,0,0,0,78,0,Cancelled
2017-09-05,INN02937,3,0,2,4,Meal Plan 1,0,Room_Type 1,16,Offline,0,0,0,117.6,1,Not Cancelled
2018-09-26,INN02938,2,0,1,3,Meal Plan 1,0,Room_Type 1,250,Online,0,0,0,95,0,Cancelled
2018-07-14,INN02939,2,0,0,3,Meal Plan 1,0,Room_Type 4,30,Online,0,0,0,149.4,0,Cancelled
2018-10-11,INN02940,1,0,0,2,Meal Plan 1,0,Room_Type 1,181,Online,0,0,0,120,0,Cancelled
2018-07-09,INN02941,2,0,2,1,Meal Plan 1,0,Room_Type 1,193,Online,0,0,0,70.44,1,Not Cancelled
2018-08-04,INN02942,3,0,0,3,Meal Plan 1,0,Room_Type 4,128,Online,0,0,0,140.7,1,Not Cancelled
2017-12-15,INN02943,1,0,0,1,Meal Plan 1,0,Room_Type 1,11,Corporate,0,0,0,65,0,Not Cancelled
2018-04-25,INN02944,1,0,1,0,Meal Plan 1,0,Room_Type 1,3,Corporate,1,0,4,65,0,Not Cancelled
2017-09-02,INN02945,2,0,0,1,Meal Plan 1,0,Room_Type 1,5,Offline,1,0,1,12,1,Not Cancelled
2018-09-27,INN02946,2,0,2,5,Meal Plan 1,0,Room_Type 1,195,Online,0,0,0,112.56,1,Cancelled
2018-05-22,INN02947,2,0,3,5,Meal Plan 1,0,Room_Type 6,155,Online,0,0,0,177.35,0,Cancelled
2018-07-10,INN02948,2,1,1,0,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,15,0,Not Cancelled
2018-09-04,INN02949,2,0,2,2,Meal Plan 1,0,Room_Type 1,141,Online,0,0,0,133.65,2,Not Cancelled
2018-01-19,INN02950,1,0,0,3,Meal Plan 1,0,Room_Type 1,12,Offline,0,0,0,72,0,Not Cancelled
2018-03-11,INN02951,2,0,2,3,Meal Plan 1,0,Room_Type 1,29,Online,0,0,0,63.87,1,Not Cancelled
2018-02-17,INN02952,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,Offline,0,0,0,75,0,Not Cancelled
2017-08-08,INN02953,2,0,2,1,Meal Plan 2,0,Room_Type 1,4,Offline,0,0,0,94.5,0,Not Cancelled
2018-06-03,INN02954,2,0,1,2,Meal Plan 1,0,Room_Type 1,191,Online,0,0,0,132,0,Cancelled
2018-07-13,INN02955,3,0,0,1,Meal Plan 1,0,Room_Type 4,84,Online,0,0,0,137.7,0,Not Cancelled
2018-10-27,INN02956,2,0,0,1,Not Selected,0,Room_Type 1,20,Offline,0,0,0,85,0,Not Cancelled
2018-10-25,INN02957,2,0,0,3,Not Selected,0,Room_Type 1,21,Offline,0,0,0,85,0,Not Cancelled
2018-09-02,INN02958,3,0,1,2,Meal Plan 1,0,Room_Type 4,46,Online,0,0,0,142.2,0,Not Cancelled
2018-06-12,INN02959,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,Online,0,0,0,120,0,Cancelled
2018-08-03,INN02960,2,0,0,3,Not Selected,0,Room_Type 1,128,Online,0,0,0,94.5,1,Not Cancelled
2017-10-16,INN02961,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,Offline,0,0,0,109,0,Not Cancelled
2017-10-02,INN02962,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,Offline,0,0,0,100,0,Not Cancelled
2017-12-06,INN02963,2,0,2,0,Meal Plan 1,0,Room_Type 1,13,Online,1,1,0,107,2,Not Cancelled
2018-10-07,INN02964,1,0,0,2,Meal Plan 1,0,Room_Type 1,230,Online,0,0,0,103.5,0,Cancelled
2018-07-17,INN02965,0,2,1,0,Meal Plan 1,0,Room_Type 2,197,Online,0,0,0,86.5,0,Cancelled
2018-05-06,INN02966,2,0,2,2,Meal Plan 1,1,Room_Type 2,190,Online,0,0,0,109.3,0,Cancelled
2018-09-08,INN02967,2,0,0,3,Meal Plan 1,0,Room_Type 1,183,Online,0,0,0,110,1,Cancelled
2017-09-18,INN02968,2,0,0,1,Meal Plan 2,0,Room_Type 1,72,Offline,0,0,0,108,0,Not Cancelled
2017-09-21,INN02969,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,145,0,Not Cancelled
2018-03-29,INN02970,3,0,0,1,Meal Plan 1,0,Room_Type 4,60,Online,0,0,0,123.3,1,Cancelled
2018-03-21,INN02971,2,1,1,3,Not Selected,0,Room_Type 1,27,Offline,0,0,0,62.8,0,Not Cancelled
2018-06-06,INN02972,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,Offline,0,0,0,119,0,Not Cancelled
2017-08-14,INN02973,1,0,2,3,Meal Plan 1,0,Room_Type 1,6,Online,0,0,0,83.2,1,Not Cancelled
2018-08-03,INN02974,2,0,0,2,Meal Plan 1,0,Room_Type 1,23,Online,0,0,0,151,1,Not Cancelled
2018-08-21,INN02975,2,0,1,0,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,167,0,Cancelled
2018-07-05,INN02976,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,135,1,Not Cancelled
2018-03-19,INN02977,2,0,1,1,Meal Plan 1,0,Room_Type 1,20,Online,0,0,0,109,1,Not Cancelled
2018-03-11,INN02978,2,0,1,2,Not Selected,0,Room_Type 1,17,Online,0,0,0,97,0,Cancelled
2018-12-04,INN02979,2,0,2,1,Not Selected,0,Room_Type 1,45,Online,0,0,0,60.98,1,Not Cancelled
2018-06-16,INN02980,2,0,2,4,Not Selected,0,Room_Type 1,79,Online,0,0,0,120.6,0,Not Cancelled
2018-06-28,INN02981,2,0,0,1,Meal Plan 1,0,Room_Type 4,77,Online,0,0,0,98.41,0,Cancelled
2018-05-13,INN02982,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,Online,0,0,0,95,0,Cancelled
2018-06-15,INN02983,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,Online,0,0,0,130,0,Cancelled
2017-10-15,INN02984,1,0,0,2,Meal Plan 1,0,Room_Type 1,14,Offline,0,0,0,100,0,Not Cancelled
2018-03-02,INN02985,2,0,0,1,Meal Plan 1,0,Room_Type 1,6,Online,0,0,0,93,1,Cancelled
2017-10-02,INN02986,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,Offline,0,0,0,100,0,Not Cancelled
2018-06-10,INN02987,2,0,1,2,Meal Plan 1,0,Room_Type 2,137,Offline,0,0,0,80.75,0,Not Cancelled
2018-11-17,INN02988,2,0,0,2,Not Selected,0,Room_Type 1,23,Online,0,0,0,88,2,Not Cancelled
2018-06-07,INN02989,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Corporate,0,0,0,95,0,Not Cancelled
2018-03-17,INN02990,2,0,0,1,Not Selected,0,Room_Type 1,49,Online,0,0,0,71.1,1,Cancelled
2018-08-11,INN02991,2,0,0,3,Not Selected,0,Room_Type 1,134,Online,0,0,0,103.5,2,Not Cancelled
2018-02-26,INN02992,2,0,0,2,Not Selected,0,Room_Type 1,6,Online,0,0,0,79,0,Cancelled
2018-04-01,INN02993,1,0,1,2,Meal Plan 1,0,Room_Type 1,42,Online,0,0,0,112.5,1,Not Cancelled
2017-10-19,INN02994,2,1,1,3,Meal Plan 1,0,Room_Type 4,26,Offline,0,0,0,90,2,Not Cancelled
2018-11-01,INN02995,2,0,0,3,Meal Plan 1,0,Room_Type 1,43,Offline,0,0,0,75,0,Not Cancelled
2018-09-05,INN02996,2,0,1,2,Meal Plan 1,0,Room_Type 4,10,Online,0,0,0,164,1,Not Cancelled
2018-04-22,INN02997,2,0,0,1,Meal Plan 1,0,Room_Type 1,16,Online,0,0,0,117,0,Cancelled
2018-07-07,INN02998,0,2,0,2,Meal Plan 1,0,Room_Type 2,187,Online,0,0,0,86.5,1,Cancelled
